b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 028\n'
b'  Variables        : 5320 (1200 binary, 0 integer, 0 implicit integer, 4120 continuous)\n'
b'  Constraints      : 13854\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1485 (442 binary, 0 integer, 0 implicit integer, 1043 continuous)\n'
b'  Constraints      : 1653\n'
b'Constraints        : Number\n'
b'  knapsack         : 8 \n'
b'  setppc           : 116 \n'
b'  linear           : 1522 \n'
b'  logicor          : 7 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'     1506        2584041      160450         8           0.7535           0.3233    133.09%           0.3233    133.09%\n'
b'     1511        2589024      160562         8           0.7535           0.3246    132.09%           0.3246    132.09%\n'
b'     1516        2593753      156307         8           0.7535           0.3246    132.09%           0.3246    132.09%\n'
b'     1521        2599280      156190         8           0.7535           0.3260    131.15%           0.3260    131.15%\n'
b'     1526        2604403      156010         8           0.7535           0.3293    128.80%           0.3293    128.80%\n'
b'     1531        2609563      155842         8           0.7535           0.3293    128.80%           0.3293    128.80%\n'
b'     1536        2615354      155862         8           0.7535           0.3326    126.56%           0.3326    126.56%\n'
b'     1541        2621733      155894         8           0.7535           0.3342    125.42%           0.3342    125.42%\n'
b'     1546        2627817      155687         8           0.7535           0.3346    125.20%           0.3346    125.20%\n'
b'     1551        2634595      155595         8           0.7535           0.3346    125.20%           0.3346    125.20%\n'
b'     1556        2641286      155396         8           0.7535           0.3346    125.20%           0.3346    125.20%\n'
b'     1561        2648001      154036         8           0.7535           0.3346    125.20%           0.3346    125.20%\n'
b'     1566        2654003      154169         8           0.7535           0.3392    122.13%           0.3392    122.13%\n'
b'     1571        2660319      154250         8           0.7535           0.3432    119.56%           0.3432    119.56%\n'
b'     1576        2665644      144681         8           0.7535           0.3467    117.32%           0.3470    117.15%\n'
b'     1581        2671511      142776         8           0.7535           0.3497    115.45%           0.3497    115.45%\n'
b'     1586        2677446      140431         8           0.7535           0.3530    113.46%           0.3530    113.46%\n'
b'     1591        2682288      137591         8           0.7535           0.3562    111.54%           0.3562    111.54%\n'
b'     1596        2687421      132118         8           0.7535           0.3571    111.00%           0.3571    111.00%\n'
b'     1601        2691978      121477         8           0.7535           0.3576    110.69%           0.3576    110.69%\n'
b'     1606        2697702      121653         8           0.7535           0.3583    110.29%           0.3583    110.29%\n'
b'     1611        2704728      121820         8           0.7535           0.3583    110.29%           0.3583    110.29%\n'
b'     1616        2710573      121875         8           0.7535           0.3583    110.29%           0.3583    110.29%\n'
b'     1621        2716051      121887         8           0.7535           0.3583    110.29%           0.3583    110.29%\n'
b'     1626        2722961      121776         8           0.7535           0.3583    110.29%           0.3583    110.29%\n'
b'     1631        2729187      121765         8           0.7535           0.3587    110.03%           0.3587    110.03%\n'
b'     1636        2736522      121695         8           0.7535           0.3587    110.03%           0.3587    110.03%\n'
b'     1641        2742400      121693         8           0.7535           0.3587    110.03%           0.3587    110.03%\n'
b'     1646        2748659      121628         8           0.7535           0.3587    110.03%           0.3587    110.03%\n'
b'     1651        2756203      121528         8           0.7535           0.3587    110.03%           0.3587    110.03%\n'
b'     1656        2763621      121247         8           0.7535           0.3593    109.68%           0.3593    109.68%\n'
b'     1661        2770720      120836         8           0.7535           0.3593    109.68%           0.3593    109.68%\n'
b'     1666        2778934      120545         8           0.7535           0.3593    109.68%           0.3593    109.68%\n'
b'     1672        2787768      120097         8           0.7535           0.3612    108.61%           0.3612    108.61%\n'
b'     1677        2792351      119808         8           0.7535           0.3657    106.06%           0.3657    106.06%\n'
b'     1682        2797456      119447         8           0.7535           0.3719    102.61%           0.3719    102.61%\n'
b'     1687        2801928      119120         8           0.7535           0.3776     99.54%           0.3788     98.89%\n'
b'     1692        2806644      118776         8           0.7535           0.3794     98.58%           0.3794     98.58%\n'
b'     1697        2812054      118532         8           0.7535           0.3794     98.58%           0.3794     98.58%\n'
b'     1702        2816911      118154         8           0.7535           0.3828     96.83%           0.3828     96.83%\n'
b'     1707        2820951      117837         8           0.7535           0.3855     95.45%           0.3855     95.45%\n'
b'     1712        2825303      117527         8           0.7535           0.3874     94.51%           0.3874     94.51%\n'
b'     1717        2829751      117074         8           0.7535           0.3900     93.18%           0.3900     93.18%\n'
b'     1722        2835846      116817         8           0.7535           0.3930     91.74%           0.3930     91.74%\n'
b'     1727        2840504      116463         8           0.7535           0.3950     90.73%           0.3950     90.73%\n'
b'     1732        2844920      115987         8           0.7535           0.3952     90.63%           0.3952     90.63%\n'
b'     1737        2849373      115522         8           0.7535           0.3952     90.63%           0.3952     90.63%\n'
b'     1742        2853277      115123         8           0.7535           0.3952     90.63%           0.3952     90.63%\n'
b'     1747        2857395      114761         8           0.7535           0.3952     90.63%           0.3952     90.63%\n'
b'     1752        2862054      114380         8           0.7535           0.3952     90.63%           0.3952     90.63%\n'
b'     1757        2867730      114087         8           0.7535           0.3968     89.89%           0.3969     89.85%\n'
b'     1762        2874771      113759         8           0.7535           0.4001     88.33%           0.4001     88.33%\n'
b'     1767        2880490      113634         8           0.7535           0.4008     88.00%           0.4008     88.00%\n'
b'     1772        2887140      113287         8           0.7535           0.4024     87.24%           0.4024     87.24%\n'
b'     1777        2893547      112682         8           0.7535           0.4065     85.35%           0.4065     85.35%\n'
b'     1782        2899621      111785         8           0.7535           0.4083     84.52%           0.4084     84.48%\n'
b'     1787        2904847      111400         8           0.7535           0.4126     82.60%           0.4126     82.60%\n'
b'     1792        2908982      111041         8           0.7535           0.4136     82.19%           0.4136     82.19%\n'
b'     1797        2914606      110717         8           0.7535           0.4136     82.19%           0.4136     82.19%\n'
b'     1802        2920437      110394         8           0.7535           0.4136     82.19%           0.4136     82.19%\n'
b'     1807        2925798      110063         8           0.7535           0.4136     82.19%           0.4136     82.19%\n'
b'     1812        2930692      109718         8           0.7535           0.4145     81.78%           0.4145     81.78%\n'
b'     1817        2936662      109237         8           0.7535           0.4176     80.43%           0.4176     80.43%\n'
b'     1822        2943599      108774         8           0.7535           0.4211     78.94%           0.4211     78.94%\n'
b'     1827        2949619      108282         8           0.7535           0.4232     78.05%           0.4232     78.05%\n'
b'     1832        2955898      107802         8           0.7535           0.4253     77.16%           0.4253     77.16%\n'
b'     1837        2961896      107213         8           0.7535           0.4278     76.13%           0.4278     76.13%\n'
b'     1842        2967810      106723         8           0.7535           0.4290     75.65%           0.4290     75.65%\n'
b'     1847        2973526      106072         8           0.7535           0.4314     74.65%           0.4314     74.65%\n'
b'     1852        2977685      105404         8           0.7535           0.4321     74.37%           0.4321     74.37%\n'
b'     1857        2982826      104755         8           0.7535           0.4347     73.34%           0.4347     73.34%\n'
b'     1862        2986726      104058         8           0.7535           0.4376     72.16%           0.4377     72.13%\n'
b'     1867        2991367      103448         8           0.7535           0.4386     71.78%           0.4386     71.78%\n'
b'     1872        2995476      102812         8           0.7535           0.4402     71.18%           0.4403     71.14%\n'
b'     1877        2999916      102338         8           0.7535           0.4419     70.52%           0.4426     70.24%\n'
b'     1882        3005050      101706         8           0.7535           0.4456     69.10%           0.4456     69.10%\n'
b'     1887        3009944      101135         8           0.7535           0.4480     68.19%           0.4480     68.19%\n'
b'     1892        3014432      100519         8           0.7535           0.4500     67.43%           0.4502     67.37%\n'
b'     1897        3018580       99937         8           0.7535           0.4529     66.36%           0.4529     66.36%\n'
b'     1902        3022822       99265         8           0.7535           0.4548     65.68%           0.4548     65.68%\n'
b'     1907        3028266       98638         8           0.7535           0.4577     64.60%           0.4577     64.60%\n'
b'     1912        3032309       97916         8           0.7535           0.4618     63.17%           0.4618     63.17%\n'
b'     1917        3036300       97304         8           0.7535           0.4648     62.11%           0.4648     62.11%\n'
b'     1922        3040295       96774         8           0.7535           0.4654     61.89%           0.4654     61.89%\n'
b'     1927        3044843       96068         8           0.7535           0.4654     61.89%           0.4654     61.89%\n'
b'     1932        3049386       95382         8           0.7535           0.4678     61.07%           0.4678     61.07%\n'
b'     1937        3053474       94690         8           0.7535           0.4678     61.07%           0.4678     61.07%\n'
b'     1942        3057598       93977         8           0.7535           0.4691     60.61%           0.4691     60.61%\n'
b'     1947        3061917       93255         8           0.7535           0.4691     60.61%           0.4691     60.61%\n'
b'     1952        3067260       92674         8           0.7535           0.4709     60.02%           0.4709     60.02%\n'
b'     1957        3071490       91985         8           0.7535           0.4736     59.09%           0.4736     59.09%\n'
b'     1962        3075669       91246         8           0.7535           0.4741     58.91%           0.4741     58.91%\n'
b'     1967        3080739       90569         8           0.7535           0.4783     57.54%           0.4783     57.54%\n'
b'     1972        3084544       89867         8           0.7535           0.4805     56.80%           0.4805     56.80%\n'
b'     1977        3088737       89138         8           0.7535           0.4812     56.58%           0.4812     56.58%\n'
b'     1982        3093083       88522         8           0.7535           0.4812     56.58%           0.4812     56.58%\n'
b'     1987        3097502       87902         8           0.7535           0.4812     56.58%           0.4815     56.50%\n'
b'     1992        3102394       87214         8           0.7535           0.4854     55.23%           0.4854     55.23%\n'
b'     1997        3106595       86548         8           0.7535           0.4856     55.15%           0.4856     55.15%\n'
b'     2002        3110337       85813         8           0.7535           0.4861     55.01%           0.4861     55.01%\n'
b'     2007        3114548       85056         8           0.7535           0.4893     53.98%           0.4893     53.98%\n'
b'     2012        3118525       84233         8           0.7535           0.4917     53.22%           0.4924     53.03%\n'
b'     2017        3122767       83452         8           0.7535           0.4953     52.12%           0.4953     52.12%\n'
b'     2022        3127571       82767         8           0.7535           0.4953     52.12%           0.4953     52.12%\n'
b'     2027        3131779       82017         8           0.7535           0.4953     52.12%           0.4953     52.12%\n'
b'     2032        3135434       81344         8           0.7535           0.4971     51.58%           0.4971     51.58%\n'
b'     2037        3139567       80707         8           0.7535           0.4971     51.58%           0.4971     51.58%\n'
b'     2042        3143221       79995         8           0.7535           0.4981     51.25%           0.4981     51.25%\n'
b'     2048        3147603       79234         8           0.7535           0.4998     50.75%           0.4998     50.75%\n'
b'     2053        3151251       78480         8           0.7535           0.5042     49.43%           0.5042     49.43%\n'
b'     2058        3155727       77819         8           0.7535           0.5058     48.96%           0.5058     48.96%\n'
b'     2063        3160383       77014         8           0.7535           0.5094     47.91%           0.5094     47.91%\n'
b'     2068        3164034       76250         8           0.7535           0.5147     46.38%           0.5147     46.38%\n'
b'     2073        3169359       75474         8           0.7535           0.5158     46.08%           0.5158     46.08%\n'
b'     2078        3173760       74646         8           0.7535           0.5203     44.82%           0.5203     44.82%\n'
b'     2083        3178202       73880         8           0.7535           0.5211     44.59%           0.5211     44.59%\n'
b'     2088        3182314       73048         8           0.7535           0.5221     44.33%           0.5221     44.33%\n'
b'     2093        3185881       72271         8           0.7535           0.5233     43.98%           0.5233     43.98%\n'
b'     2098        3189907       71414         8           0.7535           0.5238     43.84%           0.5238     43.84%\n'
b'     2103        3194659       70625         8           0.7535           0.5256     43.37%           0.5256     43.37%\n'
b'     2108        3199398       69828         8           0.7535           0.5282     42.64%           0.5282     42.64%\n'
b'     2113        3203735       69011         8           0.7535           0.5284     42.58%           0.5284     42.58%\n'
b'     2118        3208338       68152         8           0.7535           0.5292     42.37%           0.5292     42.37%\n'
b'     2123        3212645       67421         8           0.7535           0.5331     41.33%           0.5331     41.33%\n'
b'     2128        3216760       66574         8           0.7535           0.5367     40.38%           0.5367     40.38%\n'
b'     2133        3220390       65697         8           0.7535           0.5422     38.98%           0.5422     38.95%\n'
b'     2138        3225061       64954         8           0.7535           0.5432     38.70%           0.5432     38.70%\n'
b'     2143        3229156       64180         8           0.7535           0.5455     38.12%           0.5455     38.12%\n'
b'     2148        3233475       63380         8           0.7535           0.5465     37.87%           0.5465     37.87%\n'
b'     2153        3237168       62468         8           0.7535           0.5493     37.17%           0.5493     37.17%\n'
b'     2158        3241825       61669         8           0.7535           0.5515     36.61%           0.5515     36.61%\n'
b'     2163        3245804       60795         8           0.7535           0.5545     35.87%           0.5545     35.87%\n'
b'     2168        3250424       59923         8           0.7535           0.5554     35.67%           0.5554     35.67%\n'
b'     2173        3254391       58944         8           0.7535           0.5558     35.55%           0.5564     35.42%\n'
b'     2178        3258687       58002         8           0.7535           0.5594     34.68%           0.5594     34.68%\n'
b'     2183        3262733       57188         8           0.7535           0.5628     33.88%           0.5639     33.61%\n'
b'     2188        3267752       56287         8           0.7535           0.5674     32.80%           0.5674     32.80%\n'
b'     2193        3272047       55406         8           0.7535           0.5712     31.92%           0.5712     31.92%\n'
b'     2198        3276651       54580         8           0.7535           0.5728     31.55%           0.5728     31.55%\n'
b'     2203        3281222       53542         8           0.7535           0.5740     31.26%           0.5740     31.26%\n'
b'     2208        3285118       52564         8           0.7535           0.5785     30.24%           0.5785     30.24%\n'
b'     2213        3289809       51633         8           0.7535           0.5803     29.85%           0.5803     29.85%\n'
b'     2218        3294259       50654         8           0.7535           0.5860     28.59%           0.5861     28.55%\n'
b'     2223        3299274       49722         8           0.7535           0.5902     27.66%           0.5902     27.66%\n'
b'     2228        3303798       48644         8           0.7535           0.5948     26.68%           0.5948     26.68%\n'
b'     2233        3308227       47573         8           0.7535           0.5989     25.80%           0.5989     25.80%\n'
b'     2238        3312387       46501         8           0.7535           0.6028     24.99%           0.6028     24.99%\n'
b'     2243        3316163       45498         8           0.7535           0.6051     24.53%           0.6051     24.53%\n'
b'     2248        3321152       44603         8           0.7535           0.6051     24.53%           0.6051     24.53%\n'
b'     2253        3325318       43518         8           0.7535           0.6089     23.74%           0.6091     23.71%\n'
b'     2258        3330307       42456         8           0.7535           0.6112     23.28%           0.6112     23.28%\n'
b'     2263        3334595       41397         8           0.7535           0.6181     21.89%           0.6181     21.89%\n'
b'     2268        3339375       40269         8           0.7535           0.6264     20.29%           0.6264     20.29%\n'
b'     2273        3343640       39233         8           0.7535           0.6313     19.35%           0.6313     19.35%\n'
b'     2278        3348261       38169         8           0.7535           0.6364     18.40%           0.6364     18.40%\n'
b'     2283        3352511       37197         8           0.7535           0.6382     18.06%           0.6382     18.06%\n'
b'     2288        3357100       36081         8           0.7535           0.6435     17.08%           0.6435     17.08%\n'
b'     2293        3361147       34962         8           0.7535           0.6471     16.44%           0.6471     16.44%\n'
b'     2298        3365878       33893         8           0.7535           0.6522     15.52%           0.6522     15.52%\n'
b'     2303        3370013       32731         8           0.7535           0.6584     14.43%           0.6584     14.43%\n'
b'     2308        3374696       31718         8           0.7535           0.6613     13.94%           0.6613     13.94%\n'
b'     2313        3379001       30567         8           0.7535           0.6630     13.64%           0.6630     13.64%\n'
b'     2318        3384208       29389         8           0.7535           0.6676     12.86%           0.6676     12.86%\n'
b'     2323        3389177       28189         8           0.7535           0.6752     11.59%           0.6760     11.47%\n'
b'     2328        3393541       26989         8           0.7535           0.6834     10.25%           0.6834     10.25%\n'
b'     2333        3397917       25716         8           0.7535           0.6923      8.83%           0.6923      8.83%\n'
b'     2338        3402008       24479         8           0.7535           0.7000      7.63%           0.7000      7.63%\n'
b'     2343        3406563       23209         8           0.7535           0.7069      6.58%           0.7069      6.58%\n'
b'     2348        3411163       21906         8           0.7535           0.7153      5.34%           0.7153      5.34%\n'
b'     2353        3415854       20895         8           0.7535           0.7170      5.08%           0.7170      5.08%\n'
b'     2358        3420298       19671         8           0.7535           0.7187      4.84%           0.7187      4.84%\n'
b'     2363        3424652       18219         8           0.7535           0.7279      3.51%           0.7279      3.51%\n'
b'     2368        3428524       16763         8           0.7535           0.7374      2.18%           0.7374      2.18%\n'
b'     2373        3432754       15359         8           0.7535           0.7472      0.84%           0.7472      0.84%\n'
b'     2376        3434303           0         0           0.7535           0.7535      0.00%\n'
b'SCIP Status        : problem is solved\n'
b'Total Time         : 2375.55\n'
b'  solving          : 2375.55\n'
b'  presolving       : 0.11 (included in solving)\n'
b'B&B Tree           :\n'
b'  nodes (total)    : 3434303\n'
b'Solution           :\n'
b'  Solutions found  : 13\n'
b'  Primal Bound     : +7.53468194116969e-01\n'
b'  Dual Bound       : +7.53468194116969e-01\n'
b'Gap                : 0.00000 %\n'
